"","event_date","event_type","country"
"5946",2021-04-03,"Protests","Germany"
"5947",2021-04-03,"Protests","Germany"
"5948",2021-04-03,"Protests","Germany"
"5949",2021-04-03,"Protests","Germany"
"5950",2021-04-03,"Protests","Germany"
"5951",2021-04-03,"Protests","Germany"
"5952",2021-04-04,"Protests","Germany"
"5953",2021-04-04,"Protests","Germany"
"5954",2021-04-04,"Strategic developments","Germany"
"5955",2021-04-04,"Strategic developments","Germany"
"5956",2021-04-04,"Strategic developments","Germany"
"5957",2021-04-04,"Protests","Germany"
"5958",2021-04-04,"Protests","Germany"
"5959",2021-04-04,"Protests","Germany"
"5960",2021-04-04,"Protests","Germany"
"5961",2021-04-04,"Protests","Germany"
"5962",2021-04-04,"Protests","Germany"
"5963",2021-04-04,"Protests","Germany"
"5964",2021-04-04,"Protests","Germany"
"5965",2021-04-04,"Protests","Germany"
"5966",2021-04-04,"Protests","Germany"
"5967",2021-04-05,"Riots","Germany"
"5968",2021-04-05,"Protests","Germany"
"5969",2021-04-05,"Protests","Germany"
"5970",2021-04-05,"Protests","Germany"
"5971",2021-04-05,"Protests","Germany"
"5972",2021-04-05,"Protests","Germany"
"5973",2021-04-05,"Protests","Germany"
"5974",2021-04-05,"Protests","Germany"
"5975",2021-04-05,"Protests","Germany"
"5976",2021-04-05,"Protests","Germany"
"5977",2021-04-05,"Protests","Germany"
"5978",2021-04-05,"Protests","Germany"
"5979",2021-04-05,"Protests","Germany"
"5980",2021-04-05,"Protests","Germany"
"5981",2021-04-05,"Protests","Germany"
"5982",2021-04-05,"Protests","Germany"
"5983",2021-04-05,"Protests","Germany"
"5984",2021-04-06,"Protests","Germany"
"5985",2021-04-06,"Strategic developments","Germany"
"5986",2021-04-06,"Protests","Germany"
"5987",2021-04-06,"Protests","Germany"
"5988",2021-04-06,"Protests","Germany"
"5989",2021-04-07,"Riots","Germany"
"5990",2021-04-08,"Protests","Germany"
"5991",2021-04-08,"Strategic developments","Germany"
"5992",2021-04-08,"Strategic developments","Germany"
"5993",2021-04-09,"Protests","Germany"
"5994",2021-04-09,"Protests","Germany"
"5995",2021-04-09,"Strategic developments","Germany"
"5996",2021-04-09,"Protests","Germany"
"5997",2021-04-10,"Protests","Germany"
"5998",2021-04-10,"Protests","Germany"
"5999",2021-04-10,"Protests","Germany"
"6000",2021-04-10,"Protests","Germany"
"6001",2021-04-10,"Protests","Germany"
"6002",2021-04-10,"Protests","Germany"
"6003",2021-04-10,"Protests","Germany"
"6004",2021-04-10,"Protests","Germany"
"6005",2021-04-10,"Protests","Germany"
"6006",2021-04-10,"Protests","Germany"
"6007",2021-04-10,"Protests","Germany"
"6008",2021-04-10,"Protests","Germany"
"6009",2021-04-10,"Protests","Germany"
"6010",2021-04-10,"Protests","Germany"
"6011",2021-04-10,"Protests","Germany"
"6012",2021-04-10,"Protests","Germany"
"6013",2021-04-10,"Protests","Germany"
"6014",2021-04-10,"Protests","Germany"
"6015",2021-04-10,"Protests","Germany"
"6016",2021-04-10,"Protests","Germany"
"6017",2021-04-10,"Protests","Germany"
"6018",2021-04-10,"Protests","Germany"
"6019",2021-04-10,"Protests","Germany"
"6020",2021-04-10,"Protests","Germany"
"6021",2021-04-10,"Protests","Germany"
"6022",2021-04-10,"Protests","Germany"
"6023",2021-04-10,"Protests","Germany"
"6024",2021-04-10,"Protests","Germany"
"6025",2021-04-10,"Protests","Germany"
"6026",2021-04-10,"Protests","Germany"
"6027",2021-04-10,"Protests","Germany"
"6028",2021-04-10,"Protests","Germany"
"6029",2021-04-10,"Protests","Germany"
"6030",2021-04-10,"Protests","Germany"
"6031",2021-04-10,"Protests","Germany"
"6032",2021-04-10,"Strategic developments","Germany"
"6033",2021-04-10,"Strategic developments","Germany"
"6034",2021-04-10,"Protests","Germany"
"6035",2021-04-10,"Protests","Germany"
"6036",2021-04-10,"Protests","Germany"
"6037",2021-04-10,"Protests","Germany"
"6038",2021-04-10,"Protests","Germany"
"6039",2021-04-10,"Protests","Germany"
"6040",2021-04-11,"Protests","Germany"
"6041",2021-04-11,"Protests","Germany"
"6042",2021-04-11,"Protests","Germany"
"6043",2021-04-11,"Protests","Germany"
"6044",2021-04-11,"Protests","Germany"
"6045",2021-04-11,"Protests","Germany"
"6046",2021-04-11,"Protests","Germany"
"6047",2021-04-11,"Strategic developments","Germany"
"6048",2021-04-11,"Strategic developments","Germany"
"6049",2021-04-11,"Strategic developments","Germany"
"6050",2021-04-11,"Strategic developments","Germany"
"6051",2021-04-11,"Strategic developments","Germany"
"6052",2021-04-11,"Protests","Germany"
"6053",2021-04-12,"Protests","Germany"
"6054",2021-04-12,"Protests","Germany"
"6055",2021-04-12,"Protests","Germany"
"6056",2021-04-12,"Protests","Germany"
"6057",2021-04-12,"Protests","Germany"
"6058",2021-04-12,"Protests","Germany"
"6059",2021-04-12,"Protests","Germany"
"6060",2021-04-12,"Protests","Germany"
"6061",2021-04-12,"Protests","Germany"
"6062",2021-04-12,"Protests","Germany"
"6063",2021-04-12,"Protests","Germany"
"6064",2021-04-12,"Protests","Germany"
"6065",2021-04-12,"Protests","Germany"
"6066",2021-04-12,"Protests","Germany"
"6067",2021-04-12,"Protests","Germany"
"6068",2021-04-12,"Riots","Germany"
"6069",2021-04-12,"Protests","Germany"
"6070",2021-04-12,"Protests","Germany"
"6071",2021-04-12,"Protests","Germany"
"6072",2021-04-12,"Protests","Germany"
"6073",2021-04-12,"Protests","Germany"
"6074",2021-04-12,"Protests","Germany"
"6075",2021-04-12,"Protests","Germany"
"6076",2021-04-12,"Protests","Germany"
"6077",2021-04-12,"Protests","Germany"
"6078",2021-04-12,"Protests","Germany"
"6079",2021-04-12,"Protests","Germany"
"6080",2021-04-12,"Protests","Germany"
"6081",2021-04-12,"Protests","Germany"
"6082",2021-04-12,"Protests","Germany"
"6083",2021-04-12,"Protests","Germany"
"6084",2021-04-12,"Protests","Germany"
"6085",2021-04-12,"Protests","Germany"
"6086",2021-04-12,"Protests","Germany"
"6087",2021-04-12,"Protests","Germany"
"6088",2021-04-12,"Protests","Germany"
"6089",2021-04-12,"Protests","Germany"
"6090",2021-04-13,"Strategic developments","Germany"
"6091",2021-04-13,"Protests","Germany"
"6092",2021-04-13,"Protests","Germany"
"6093",2021-04-14,"Protests","Germany"
"6094",2021-04-14,"Protests","Germany"
"6095",2021-04-14,"Protests","Germany"
"6096",2021-04-14,"Protests","Germany"
"6097",2021-04-14,"Protests","Germany"
"6098",2021-04-14,"Protests","Germany"
"6099",2021-04-14,"Protests","Germany"
"6100",2021-04-15,"Protests","Germany"
"6101",2021-04-15,"Protests","Germany"
"6102",2021-04-15,"Protests","Germany"
"6103",2021-04-15,"Riots","Germany"
"6104",2021-04-15,"Protests","Germany"
"6105",2021-04-15,"Protests","Germany"
"6106",2021-04-15,"Protests","Germany"
"6107",2021-04-15,"Protests","Germany"
"6108",2021-04-15,"Protests","Germany"
"6109",2021-04-15,"Protests","Germany"
"6110",2021-04-15,"Protests","Germany"
"6111",2021-04-16,"Protests","Germany"
"6112",2021-04-16,"Protests","Germany"
"6113",2021-04-16,"Protests","Germany"
"6114",2021-04-16,"Protests","Germany"
"6115",2021-04-16,"Protests","Germany"
"6116",2021-04-16,"Protests","Germany"
"6117",2021-04-16,"Protests","Germany"
"6118",2021-04-16,"Protests","Germany"
"6119",2021-04-16,"Protests","Germany"
"6120",2021-04-16,"Protests","Germany"
"6121",2021-04-16,"Protests","Germany"
"6122",2021-04-16,"Protests","Germany"
"6123",2021-04-16,"Protests","Germany"
"6124",2021-04-16,"Protests","Germany"
"6125",2021-04-16,"Protests","Germany"
"6126",2021-04-17,"Protests","Germany"
"6127",2021-04-17,"Protests","Germany"
"6128",2021-04-17,"Protests","Germany"
"6129",2021-04-17,"Protests","Germany"
"6130",2021-04-17,"Protests","Germany"
"6131",2021-04-17,"Protests","Germany"
"6132",2021-04-17,"Protests","Germany"
"6133",2021-04-17,"Riots","Germany"
"6134",2021-04-17,"Riots","Germany"
"6135",2021-04-17,"Protests","Germany"
"6136",2021-04-17,"Protests","Germany"
"6137",2021-04-17,"Riots","Germany"
"6138",2021-04-17,"Riots","Germany"
"6139",2021-04-17,"Protests","Germany"
"6140",2021-04-17,"Protests","Germany"
"6141",2021-04-17,"Protests","Germany"
"6142",2021-04-17,"Protests","Germany"
"6143",2021-04-17,"Protests","Germany"
"6144",2021-04-17,"Protests","Germany"
"6145",2021-04-17,"Protests","Germany"
"6146",2021-04-17,"Protests","Germany"
"6147",2021-04-17,"Protests","Germany"
"6148",2021-04-17,"Protests","Germany"
"6149",2021-04-17,"Protests","Germany"
"6150",2021-04-17,"Protests","Germany"
"6151",2021-04-17,"Protests","Germany"
"6152",2021-04-17,"Protests","Germany"
"6153",2021-04-17,"Protests","Germany"
"6154",2021-04-17,"Protests","Germany"
"6155",2021-04-17,"Protests","Germany"
"6156",2021-04-17,"Protests","Germany"
"6157",2021-04-17,"Protests","Germany"
"6158",2021-04-17,"Protests","Germany"
"6159",2021-04-18,"Protests","Germany"
"6160",2021-04-18,"Protests","Germany"
"6161",2021-04-18,"Strategic developments","Germany"
"6162",2021-04-18,"Strategic developments","Germany"
"6163",2021-04-18,"Strategic developments","Germany"
"6164",2021-04-18,"Protests","Germany"
"6165",2021-04-18,"Protests","Germany"
"6166",2021-04-18,"Protests","Germany"
"6167",2021-04-18,"Protests","Germany"
"6168",2021-04-18,"Protests","Germany"
"6169",2021-04-18,"Protests","Germany"
"6170",2021-04-18,"Protests","Germany"
"6171",2021-04-18,"Protests","Germany"
"6172",2021-04-18,"Protests","Germany"
"6173",2021-04-18,"Strategic developments","Germany"
"6174",2021-04-18,"Protests","Germany"
"6175",2021-04-19,"Protests","Germany"
"6176",2021-04-19,"Protests","Germany"
"6177",2021-04-19,"Protests","Germany"
"6178",2021-04-19,"Protests","Germany"
"6179",2021-04-19,"Protests","Germany"
"6180",2021-04-19,"Protests","Germany"
"6181",2021-04-19,"Protests","Germany"
"6182",2021-04-19,"Protests","Germany"
"6183",2021-04-19,"Protests","Germany"
"6184",2021-04-19,"Protests","Germany"
"6185",2021-04-19,"Protests","Germany"
"6186",2021-04-19,"Protests","Germany"
"6187",2021-04-19,"Riots","Germany"
"6188",2021-04-19,"Riots","Germany"
"6189",2021-04-19,"Riots","Germany"
"6190",2021-04-19,"Protests","Germany"
"6191",2021-04-19,"Protests","Germany"
"6192",2021-04-19,"Protests","Germany"
"6193",2021-04-19,"Protests","Germany"
"6194",2021-04-19,"Protests","Germany"
"6195",2021-04-19,"Protests","Germany"
"6196",2021-04-19,"Protests","Germany"
"6197",2021-04-19,"Protests","Germany"
"6198",2021-04-19,"Protests","Germany"
"6199",2021-04-19,"Protests","Germany"
"6200",2021-04-19,"Protests","Germany"
"6201",2021-04-19,"Protests","Germany"
"6202",2021-04-19,"Protests","Germany"
"6203",2021-04-19,"Protests","Germany"
"6204",2021-04-19,"Protests","Germany"
"6205",2021-04-19,"Protests","Germany"
"6206",2021-04-19,"Protests","Germany"
"6207",2021-04-19,"Protests","Germany"
"6208",2021-04-19,"Protests","Germany"
"6209",2021-04-19,"Protests","Germany"
"6210",2021-04-19,"Protests","Germany"
"6211",2021-04-19,"Protests","Germany"
"6212",2021-04-19,"Protests","Germany"
"6213",2021-04-20,"Strategic developments","Germany"
"6214",2021-04-20,"Protests","Germany"
"6215",2021-04-20,"Protests","Germany"
"6216",2021-04-20,"Protests","Germany"
"6217",2021-04-20,"Protests","Germany"
"6218",2021-04-20,"Protests","Germany"
"6219",2021-04-21,"Protests","Germany"
"6220",2021-04-21,"Protests","Germany"
"6221",2021-04-21,"Protests","Germany"
"6222",2021-04-21,"Protests","Germany"
"6223",2021-04-21,"Protests","Germany"
"6224",2021-04-21,"Riots","Germany"
"6225",2021-04-21,"Riots","Germany"
"6226",2021-04-21,"Strategic developments","Germany"
"6227",2021-04-21,"Protests","Germany"
"6228",2021-04-21,"Protests","Germany"
"6229",2021-04-21,"Protests","Germany"
"6230",2021-04-21,"Protests","Germany"
"6231",2021-04-21,"Protests","Germany"
"6232",2021-04-21,"Protests","Germany"
"6233",2021-04-21,"Protests","Germany"
"6234",2021-04-22,"Protests","Germany"
"6235",2021-04-22,"Protests","Germany"
"6236",2021-04-22,"Protests","Germany"
"6237",2021-04-22,"Protests","Germany"
"6238",2021-04-22,"Protests","Germany"
"6239",2021-04-23,"Protests","Germany"
"6240",2021-04-23,"Protests","Germany"
"6241",2021-04-23,"Protests","Germany"
"6242",2021-04-23,"Protests","Germany"
"6243",2021-04-23,"Protests","Germany"
"6244",2021-04-23,"Protests","Germany"
"6245",2021-04-23,"Protests","Germany"
"6246",2021-04-23,"Strategic developments","Germany"
"6247",2021-04-23,"Strategic developments","Germany"
"6248",2021-04-23,"Protests","Germany"
"6249",2021-04-23,"Protests","Germany"
"6250",2021-04-23,"Protests","Germany"
"6251",2021-04-23,"Protests","Germany"
"6252",2021-04-23,"Protests","Germany"
"6253",2021-04-23,"Protests","Germany"
"6254",2021-04-23,"Protests","Germany"
"6255",2021-04-23,"Protests","Germany"
"6256",2021-04-24,"Protests","Germany"
"6257",2021-04-24,"Strategic developments","Germany"
"6258",2021-04-24,"Protests","Germany"
"6259",2021-04-24,"Protests","Germany"
"6260",2021-04-24,"Protests","Germany"
"6261",2021-04-24,"Protests","Germany"
"6262",2021-04-24,"Protests","Germany"
"6263",2021-04-24,"Protests","Germany"
"6264",2021-04-24,"Protests","Germany"
"6265",2021-04-24,"Protests","Germany"
"6266",2021-04-24,"Protests","Germany"
"6267",2021-04-24,"Protests","Germany"
"6268",2021-04-24,"Protests","Germany"
"6269",2021-04-24,"Protests","Germany"
"6270",2021-04-24,"Protests","Germany"
"6271",2021-04-24,"Protests","Germany"
"6272",2021-04-24,"Protests","Germany"
"6273",2021-04-24,"Protests","Germany"
"6274",2021-04-24,"Protests","Germany"
"6275",2021-04-24,"Protests","Germany"
"6276",2021-04-24,"Protests","Germany"
"6277",2021-04-24,"Protests","Germany"
"6278",2021-04-24,"Protests","Germany"
"6279",2021-04-24,"Protests","Germany"
"6280",2021-04-24,"Protests","Germany"
"6281",2021-04-24,"Protests","Germany"
"6282",2021-04-24,"Protests","Germany"
"6283",2021-04-24,"Protests","Germany"
"6284",2021-04-24,"Protests","Germany"
"6285",2021-04-24,"Protests","Germany"
"6286",2021-04-24,"Protests","Germany"
"6287",2021-04-24,"Riots","Germany"
"6288",2021-04-24,"Protests","Germany"
"6289",2021-04-24,"Protests","Germany"
"6290",2021-04-24,"Protests","Germany"
"6291",2021-04-25,"Protests","Germany"
